0,1,49.0241,-0.440438,
1,0,49.0509,-0.407659,
1,0,49.5116,-0.539004,
0,1,51.3858,-0.539673,
1,0,52.4562,-0.473808,
0,1,55.5923,-0.583182,
0,1,336.623,-0.140379,
0,1,339.157,-0.144447,
0,1,340.123,-0.062443,
0,1,343.088,-0.057857,
1,0,343.8,-0.00967,
0,1,344.53,-0.05504,
1,0,344.546,-0.007128,
1,0,347.142,-0.026091,
1,0,348.553,-0.187016,
1,0,348.656,-0.158774,
1,0,350.533,-0.053972,
0,1,351.052,-0.013918,
1,0,351.066,-0.195577,
0,1,352.758,-0.132069,
0,1,354.167,-0.142262,
0,1,354.885,-0.186157,
1,0,355.094,-0.15713,
1,0,355.493,-0.050127,
1,0,355.784,-0.186868,
1,0,359.133,-0.146417,
0,1,359.732,-0.007917,
1,0,1.33089,-0.090214,
0,1,2.26997,-0.005626,
0,1,2.55183,-0.110126,
1,0,2.66393,-0.052916,
0,1,2.69624,-0.14478,
1,0,2.75531,-0.162399,
1,0,3.45945,-0.172543,
1,0,3.67448,-0.048586,
0,1,3.6065,-0.141526,
0,1,4.22882,-0.088219,
0,1,4.28096,-0.141734,
1,0,4.54364,-0.074655,
1,0,5.35149,-0.115251,
0,1,6.27622,-0.060045,
0,1,6.57995,-0.091958,
1,0,6.93899,-0.031155,
1,0,6.98996,-0.061263,
1,0,7.36539,-0.197139,
0,1,9.29346,-0.065779,
1,0,14.2512,-0.138979,
0,1,14.3029,-0.114689,
1,0,15.0382,-0.017085,
1,0,15.6359,-0.16216,
1,0,16.0593,-0.11656,
0,1,17.0434,-0.10273,
1,0,17.1145,-0.087688,
0,1,17.8712,-0.003498,
1,0,18.8759,-0.07856,
1,0,19.4603,0.007741,
1,0,19.4599,-0.191184,
1,0,19.8209,-0.113777,
0,1,19.8454,-0.119409,
1,0,22.1263,0.004013,
1,0,23.2923,-0.045008,
0,1,24.6694,-0.159374,
1,0,24.8616,-0.074399,
1,0,24.8824,-0.031331,
0,1,24.8761,0.011625,
1,0,26.1155,-0.144091,
0,1,27.4959,-0.090722,
0,1,27.6342,-0.09074,
1,0,29.2524,-0.089853,
0,1,30.2955,-0.176608,
0,1,30.5514,-0.100637,
0,1,30.5494,-0.130437,
1,0,31.7511,-0.047499,
1,0,32.3201,-0.015845,
1,0,32.3828,-0.027252,
1,0,33.0949,-0.018016,
0,1,34.0554,-0.027707,
1,0,35.7609,-0.142188,
0,1,37.1064,-0.127362,
1,0,44.0918,-0.153339,
0,1,44.2736,0.014755,
0,1,46.7238,-0.124752,
0,1,46.7269,-0.044647,
0,1,48.517,-0.00824,
1,0,49.9401,-0.077204,
1,0,50.1616,-0.107093,
0,1,50.9272,-0.110701,
0,1,50.9929,-0.094335,
1,0,51.0146,-0.00208,
0,1,52.8339,0.00239,
0,1,54.0182,-0.199804,
1,0,54.2239,-0.103521,
1,0,54.3617,-0.135835,
0,1,337.765,0.283095,
0,1,339.665,0.351882,
1,0,341.271,0.404598,
1,0,341.334,0.327089,
0,1,343.069,0.374149,
0,1,343.32,0.343382,
0,1,344.506,0.356884,
1,0,346.605,0.424649,
1,0,347.202,0.245864,
0,1,347.48,0.363451,
1,0,348.93,0.416979,
1,0,349.058,0.307604,
1,0,349.368,0.381904,
0,1,349.829,0.434818,
0,1,349.904,0.228421,
0,1,350.404,0.236429,
1,0,351.206,0.243852,
1,0,353.526,0.220053,
0,1,354.309,0.406086,
0,1,355.274,0.385006,
1,0,355.767,0.248453,
1,0,357.318,0.251938,
0,1,357.335,0.370887,
0,1,357.347,0.435809,
0,1,358.158,0.308477,
0,1,358.4,0.398059,
0,1,358.693,0.322168,
1,0,0.657561,0.314725,
1,0,0.946303,0.377917,
1,0,1.21817,0.351711,
0,1,3.23635,0.421627,
0,1,3.72948,0.252265,
1,0,4.54285,0.246591,
1,0,4.58753,0.404851,
0,1,7.28372,0.279532,
0,1,7.40991,0.41037,
1,0,7.9264,0.358447,
1,0,8.12002,0.327835,
0,1,10.0556,0.345001,
0,1,12.6781,0.432884,
0,1,14.0174,0.261011,
0,1,14.611,0.334806,
0,1,14.9667,0.246872,
1,0,15.5114,0.291752,
1,0,15.9487,0.26224,
1,0,16.1005,0.294617,
1,0,17.0531,0.332526,
0,1,17.3965,0.337081,
0,1,17.5049,0.411766,
0,1,18.1964,0.306878,
1,0,18.4811,0.411938,
0,1,18.6828,0.286035,
0,1,18.7867,0.296963,
1,0,18.7745,0.429709,
0,1,18.8098,0.338782,
0,1,18.8181,0.235379,
0,1,18.9498,0.241054,
1,0,19.9245,0.34888,
1,0,20.9781,0.282417,
0,1,21.6158,0.380182,
1,0,22.9822,0.401815,
1,0,23.8042,0.397191,
0,1,24.6817,0.332714,
1,0,25.1792,0.315005,
1,0,25.3414,0.371021,
1,0,25.7005,0.348361,
0,1,26.3007,0.356277,
0,1,28.6691,0.369413,
0,1,30.4841,0.413877,
0,1,30.6687,0.37772,
0,1,30.793,0.323699,
0,1,31.3135,0.253474,
1,0,32.1417,0.276991,
0,1,32.3545,0.399407,
0,1,33.383,0.340307,
1,0,34.7485,0.329989,
1,0,35.6258,0.378555,
1,0,35.9008,0.225609,
0,1,37.7985,0.315278,
0,1,37.9467,0.311773,
1,0,40.2356,0.245988,
1,0,40.5569,0.382928,
1,0,42.2243,0.400718,
0,1,42.7034,0.270604,
1,0,42.6099,0.251857,
1,0,44.0587,0.228966,
1,0,44.8392,0.301592,
0,1,46.2857,0.343426,
0,1,46.5822,0.325295,
1,0,47.1188,0.387556,
0,1,47.138,0.319366,
0,1,47.4971,0.33779,
0,1,48.0655,0.240475,
1,0,48.263,0.355907,
0,1,50.079,0.394793,
0,1,50.275,0.264241,
1,0,51.1272,0.297436,
1,0,53.1047,0.406211,
0,1,55.9234,0.36096,
1,0,56.5287,0.39026,
0,1,338.084,0.826612,
0,1,338.433,0.726647,
0,1,339.298,0.845007,
0,1,343.307,0.682693,
1,0,343.789,0.784688,
1,0,345.706,0.651691,
0,1,348.518,0.648997,
1,0,350.764,0.640556,
1,0,352.778,0.674335,
0,1,356.082,0.851572,
1,0,356.651,0.853372,
1,0,357.223,0.642252,
0,1,357.963,0.761885,
1,0,359.19,0.700631,
0,1,359.82,0.639588,
0,1,2.77332,0.79158,
1,0,3.77106,0.644394,
0,1,6.27473,0.782559,
1,0,7.55075,0.687228,
0,1,8.5705,0.72573,
1,0,8.98963,0.840418,
1,0,9.27432,0.75554,
1,0,10.8446,0.813485,
1,0,11.3953,0.690268,
0,1,12.7039,0.658726,
0,1,12.7113,0.642228,
0,1,13.7481,0.852197,
0,1,13.8694,0.707344,
0,1,14.6026,0.642061,
1,0,16.0364,0.844946,
0,1,17.6569,0.783624,
0,1,18.1867,0.659781,
0,1,18.6304,0.791756,
0,1,18.6324,0.66721,
1,0,18.9124,0.802598,
1,0,20.2033,0.669711,
0,1,20.8549,0.755274,
0,1,22.5259,0.745226,
0,1,23.619,0.649048,
0,1,23.7255,0.767544,
1,0,24.6287,0.672264,
0,1,25.0644,0.831477,
0,1,25.8378,0.680049,
1,0,27.3661,0.689086,
0,1,28.0961,0.770228,
0,1,28.3705,0.829983,
1,0,28.3725,0.746989,
1,0,30.0967,0.733926,
0,1,30.1672,0.763478,
0,1,30.9536,0.76832,
1,0,31.0512,0.783818,
0,1,31.1966,0.83505,
0,1,36.7243,0.773225,
1,0,37.0869,0.687247,
1,0,37.4931,0.706153,
0,1,37.7405,0.79164,
1,0,38.7122,0.673848,
0,1,41.016,0.774876,
0,1,41.3928,0.704357,
1,0,42.024,0.733802,
0,1,42.6918,0.823051,
1,0,43.2659,0.754906,
1,0,43.5177,0.676454,
1,0,43.6575,0.680576,
1,0,47.1669,0.655886,
0,1,47.8238,0.664703,
1,0,51.6019,0.741437,
1,0,52.1164,0.782133,
0,1,52.9055,0.79101,
1,0,54.638,0.806026,
1,0,56.1144,0.646543,
0,1,336.572,1.06488,
1,0,337.257,1.25524,
0,1,337.696,1.16337,
1,0,338.025,1.13185,
0,1,338.896,1.22531,
1,0,339.111,1.12586,
0,1,339.874,1.19216,
0,1,340.625,1.10882,
1,0,340.736,1.08782,
1,0,340.643,1.2472,
1,0,342.652,1.21978,
1,0,343.019,1.25014,
1,0,343.839,1.18841,
0,1,344.527,1.10137,
1,0,344.664,1.10532,
1,0,344.684,1.09383,
0,1,344.889,1.15036,
0,1,344.963,1.10604,
1,0,345.377,1.23734,
0,1,346.14,1.18907,
1,0,347.93,1.18944,
1,0,349.847,1.12607,
0,1,349.858,1.14533,
0,1,349.967,1.21805,
0,1,350.911,1.2264,
0,1,351.558,1.14117,
1,0,351.765,1.18105,
1,0,351.886,1.16674,
0,1,353.543,1.27176,
0,1,354.164,1.19882,
0,1,356.866,1.23585,
1,0,357.767,1.26037,
1,0,0.053274,1.1202,
0,1,0.292176,1.0821,
1,0,2.00111,1.06617,
0,1,2.53337,1.19461,
1,0,3.55265,1.16951,
0,1,3.58098,1.21521,
1,0,4.71865,1.13291,
0,1,5.83228,1.17613,
1,0,7.51601,1.27496,
0,1,7.70404,1.20458,
0,1,7.84983,1.13987,
0,1,8.09225,1.20156,
0,1,8.19845,1.13101,
1,0,9.44129,1.0941,
0,1,10.3899,1.23371,
1,0,11.0377,1.19174,
1,0,12.1081,1.24886,
1,0,13.1133,1.13639,
0,1,13.9076,1.2004,
1,0,15.9453,1.09677,
1,0,16.5947,1.20301,
0,1,16.8437,1.27812,
1,0,17.1371,1.14975,
1,0,18.1755,1.14424,
0,1,18.6972,1.12126,
0,1,18.9193,1.19799,
0,1,18.8981,1.14435,
0,1,19.1979,1.16,
0,1,19.8313,1.26975,
1,0,19.8498,1.22312,
0,1,19.8703,1.12655,
0,1,20.5775,1.25721,
0,1,20.8802,1.17998,
0,1,21.4155,1.17813,
0,1,21.5396,1.22447,
1,0,21.7851,1.18524,
0,1,23.2624,1.0703,
0,1,24.4458,1.27565,
0,1,24.5136,1.10985,
1,0,26.6195,1.22957,
1,0,26.9545,1.11991,
0,1,27.5086,1.17529,
0,1,27.9919,1.24574,
0,1,28.6241,1.19186,
1,0,29.2367,1.16811,
0,1,30.0459,1.17971,
1,0,30.4425,1.14422,
1,0,32.0747,1.10074,
1,0,33.3209,1.09434,
0,1,33.8291,1.16359,
0,1,36.4029,1.11274,
1,0,39.1575,1.1066,
1,0,40.4879,1.23585,
1,0,42.6035,1.0816,
0,1,46.5759,1.19521,
0,1,47.2332,1.14102,
1,0,47.6173,1.09767,
0,1,47.9685,1.23157,
1,0,49.1574,1.19138,
0,1,51.2273,1.10254,
1,0,51.6915,1.18353,
1,0,52.787,1.10492,
0,1,37.7627,-1.09347,
0,1,37.9323,-1.13349,
0,1,38.619,-1.10119,
0,1,39.4678,-1.14348,
0,1,39.5063,-1.17825,
0,1,40.1853,-1.22228,
1,0,42.7192,-1.2223,
0,1,42.9094,-1.05556,
0,1,46.1275,-1.11759,
1,0,46.2942,-1.07546,
1,0,46.3373,-1.17375,
0,1,47.3883,-1.15622,
1,0,47.4135,-1.11945,
1,0,49.9062,-1.21027,
0,1,50.7239,-1.1957,
0,1,51.1993,-1.12701,
0,1,52.5112,-1.23636,
1,0,52.917,-1.20383,
0,1,53.6865,-1.24577,
1,0,53.8073,-1.21834,
1,0,56.5465,-1.09852,
1,0,59.0474,-1.04473,
0,1,60.1531,-1.19195,
1,0,60.8634,-1.17767,
0,1,64.5518,-1.0731,
1,0,65.4993,-1.07618,
0,1,65.5098,-1.21042,
1,0,66.7486,-1.03706,
1,0,66.7576,-1.17025,
1,0,37.0022,-0.666295,
0,1,37.8609,-0.792948,
1,0,38.2725,-0.771825,
1,0,39.1814,-0.713366,
1,0,39.3344,-0.748505,
1,0,42.0328,-0.752297,
1,0,42.2117,-0.7674,
1,0,43.8339,-0.693422,
0,1,45.2636,-0.743394,
1,0,46.4079,-0.800184,
1,0,46.9437,-0.787535,
1,0,46.8721,-0.806852,
0,1,47.4376,-0.788815,
0,1,48.9712,-0.784551,
1,0,51.3081,-0.635152,
0,1,51.4804,-0.665497,
1,0,51.6257,-0.616725,
1,0,51.6942,-0.648176,
0,1,52.3998,-0.681736,
0,1,55.2634,-0.794036,
1,0,55.5128,-0.781846,
0,1,56.2609,-0.6548,
1,0,57.0438,-0.692232,
0,1,57.0862,-0.82408,
1,0,58.3129,-0.709873,
0,1,58.2972,-0.712312,
1,0,64.8013,-0.624758,
0,1,66.0859,-0.738256,
0,1,66.4189,-0.719814,
1,0,66.4465,-0.744309,
1,0,66.7516,-0.772668,
0,1,40.9599,-0.36807,
1,0,42.1612,-0.271526,
0,1,43.825,-0.306871,
1,0,46.2798,-0.306219,
0,1,46.3314,-0.344819,
1,0,50.7225,-0.227592,
1,0,54.1088,-0.29004,
1,0,54.9822,-0.392954,
1,0,56.0392,-0.360165,
1,0,57.446,-0.298109,
0,1,57.7713,-0.227028,
1,0,57.9511,-0.344803,
1,0,58.7918,-0.386738,
1,0,61.9581,-0.39555,
0,1,64.3553,-0.392693,
0,1,66.6546,-0.277608,
0,1,38.7715,0.097805,
0,1,39.5457,0.177826,
0,1,42.4791,0.083416,
1,0,42.5702,0.091999,
0,1,45.1675,0.020417,
0,1,46.3279,0.196564,
0,1,47.7544,0.199522,
0,1,48.0402,0.047917,
0,1,49.131,0.121811,
0,1,49.203,0.08405,
1,0,49.2956,0.109532,
0,1,49.5107,0.151924,
0,1,50.7417,0.054159,
0,1,50.8149,0.090458,
0,1,51.7089,0.198584,
1,0,52.0795,0.057583,
0,1,53.3157,0.029408,
0,1,53.7716,0.040428,
1,0,54.7423,0.124238,
1,0,55.2218,0.167511,
1,0,56.8626,0.174681,
1,0,57.0253,0.208845,
0,1,59.6689,0.129846,
0,1,59.7494,0.189107,
1,0,61.0512,0.220581,
1,0,65.0217,0.217756,
0,1,66.4895,0.158313,
1,0,36.908,0.506358,
0,1,36.984,0.477517,
0,1,37.3846,0.496255,
1,0,38.1637,0.617323,
0,1,39.7274,0.502559,
1,0,39.7577,0.517864,
1,0,40.9361,0.485263,
0,1,41.8673,0.565906,
1,0,43.0979,0.533641,
0,1,43.4739,0.572246,
1,0,44.1184,0.607779,
1,0,46.3987,0.624602,
1,0,46.9678,0.476359,
0,1,47.6934,0.436768,
0,1,48.9696,0.511667,
0,1,50.5745,0.505705,
1,0,50.8498,0.445425,
0,1,52.0921,0.635412,
0,1,53.2399,0.598192,
0,1,54.6928,0.63726,
1,0,55.7805,0.647055,
0,1,58.5414,0.504655,
1,0,60.07,0.587086,
1,0,60.5393,0.613713,
0,1,62.6105,0.490252,
0,1,62.8731,0.48162,
1,0,63.0465,0.643822,
0,1,64.28,0.590094,
1,0,65.8736,0.563716,
0,1,66.0971,0.546542,
0,1,66.6528,0.534903,
0,1,36.5052,1.01808,
1,0,37.4415,0.985645,
1,0,37.6506,0.911433,
0,1,38.9087,1.04796,
0,1,39.1373,0.953986,
0,1,41.2496,1.05516,
0,1,42.572,0.942389,
0,1,43.564,1.04393,
0,1,44.1131,0.875749,
1,0,45.0151,0.945395,
0,1,45.8521,0.954016,
0,1,46.0656,0.995806,
1,0,47.2911,1.04962,
0,1,48.2219,1.00975,
0,1,48.3833,0.917134,
1,0,48.5707,0.905992,
1,0,48.9961,0.936531,
1,0,49.7822,0.955961,
1,0,49.8045,0.956889,
0,1,50.0583,1.03444,
1,0,50.3662,0.966651,
1,0,54.0544,1.04816,
0,1,54.2193,1.03137,
0,1,54.4564,0.919916,
1,0,58.9426,1.01452,
1,0,59.2288,1.02402,
0,1,59.7503,0.879381,
0,1,60.0136,1.00331,
0,1,62.1064,0.954307,
1,0,62.295,1.01348,
0,1,64.1794,1.00783,
0,1,351.976,-1.11557,
0,1,352.193,-1.17745,
0,1,352.473,-1.10391,
0,1,352.641,-1.19555,
0,1,354.216,-1.09147,
0,1,354.099,-1.15779,
0,1,359.02,-1.1352,
1,0,359.147,-1.20617,
0,1,359.971,-1.21786,
0,1,0.055991,-1.21361,
1,0,0.23883,-1.11477,
1,0,0.266515,-1.1622,
0,1,2.52297,-1.09441,
0,1,2.82661,-1.24292,
0,1,2.81615,-1.16729,
0,1,3.63767,-1.11869,
1,0,3.83075,-1.05431,
0,1,4.0637,-1.20385,
1,0,4.89364,-1.12414,
1,0,5.20463,-1.11468,
1,0,5.30634,-1.17762,
1,0,5.98162,-1.14559,
0,1,6.06768,-1.11007,
0,1,6.61864,-1.13086,
1,0,8.18757,-1.12447,
1,0,9.89163,-1.21958,
1,0,11.6571,-1.04774,
0,1,11.8361,-1.10583,
1,0,12.8097,-1.21381,
1,0,13.8457,-1.21118,
0,1,15.3201,-1.09778,
0,1,15.6569,-1.06894,
1,0,16.2096,-1.13769,
1,0,16.6857,-1.1701,
0,1,16.9259,-1.21248,
1,0,17.2448,-1.19415,
0,1,18.8172,-1.10001,
0,1,19.2541,-1.0412,
1,0,21.3361,-1.08751,
1,0,22.3608,-1.19974,
1,0,23.2496,-1.08707,
0,1,25.324,-1.06536,
0,1,25.4662,-1.12678,
0,1,25.8091,-1.1292,
1,0,26.6638,-1.08896,
1,0,26.8649,-1.13103,
0,1,27.3435,-1.09824,
1,0,27.6038,-1.06777,
0,1,27.8788,-1.15452,
0,1,28.1012,-1.14174,
0,1,28.2563,-1.1449,
0,1,28.2704,-1.07532,
1,0,28.3096,-1.09737,
1,0,28.4272,-1.11504,
1,0,28.8522,-1.14941,
0,1,29.4427,-1.2083,
1,0,30.4103,-1.13443,
1,0,32.2035,-1.11989,
1,0,34.5873,-1.19301,
0,1,36.0107,-1.12401,
0,1,36.0676,-1.18225,
1,0,36.084,-1.05257,
0,1,36.3143,-1.04341,
1,0,37.0551,-1.07759,
1,0,40.4133,-1.23917,
1,0,48.2089,-1.08859,
0,1,48.7417,-1.20099,
1,0,53.1857,-1.15356,
0,1,53.8293,-1.07547,
0,1,55.1251,-1.12995,
1,0,58.1277,-1.17645,
1,0,58.3532,-1.04131,
0,1,61.1794,-1.09893,
0,1,61.6004,-1.14353,
0,1,62.9526,-1.03955,
0,1,69.6347,-1.1963,
1,0,73.2375,-1.19047,
0,1,74.7061,-1.05298,
1,0,75.3231,-1.06918,
0,1,76.0487,-1.15582,
1,0,350.964,-0.641861,
0,1,351.148,-0.750897,
0,1,351.159,-0.759229,
0,1,351.741,-0.814762,
0,1,352.36,-0.668138,
1,0,353.367,-0.813163,
0,1,353.637,-0.661519,
1,0,353.724,-0.805611,
0,1,354.447,-0.6461,
0,1,356.988,-0.731716,
1,0,358.144,-0.77557,
1,0,359.52,-0.781289,
1,0,0.951172,-0.757154,
0,1,1.3142,-0.643021,
0,1,1.46634,-0.735186,
1,0,1.87378,-0.717479,
1,0,2.10671,-0.688549,
0,1,2.19942,-0.625111,
1,0,2.87176,-0.624315,
1,0,6.55383,-0.615559,
0,1,6.91635,-0.619196,
0,1,7.25126,-0.809628,
0,1,7.556,-0.707827,
1,0,7.76346,-0.775677,
1,0,8.03765,-0.79102,
1,0,8.46503,-0.742293,
0,1,9.95762,-0.672439,
0,1,11.672,-0.768405,
0,1,12.4678,-0.630413,
1,0,13.4287,-0.622632,
0,1,13.8112,-0.82218,
0,1,13.8577,-0.742158,
0,1,14.2385,-0.765365,
0,1,14.6184,-0.65763,
0,1,16.9494,-0.71393,
0,1,17.548,-0.701184,
0,1,19.7492,-0.773727,
1,0,20.1906,-0.8086,
0,1,20.4249,-0.741695,
0,1,20.4467,-0.778881,
0,1,20.8108,-0.700785,
1,0,21.4865,-0.769312,
1,0,23.4506,-0.679631,
0,1,23.7462,-0.620741,
0,1,24.3094,-0.633342,
0,1,25.571,-0.611837,
0,1,25.6188,-0.727556,
0,1,26.7166,-0.681075,
1,0,27.4142,-0.621191,
1,0,27.8039,-0.733187,
1,0,28.5771,-0.708414,
1,0,30.2769,-0.651513,
0,1,30.8917,-0.79252,
0,1,31.1808,-0.810603,
1,0,31.3312,-0.723453,
0,1,31.6163,-0.651068,
0,1,31.8533,-0.695369,
0,1,32.4144,-0.751703,
1,0,33.2013,-0.76383,
0,1,36.055,-0.812875,
0,1,37.4278,-0.660354,
1,0,45.3573,-0.716233,
0,1,46.7491,-0.811555,
1,0,47.7064,-0.71383,
0,1,48.4763,-0.802065,
0,1,48.7355,-0.634788,
1,0,52.4584,-0.790418,
0,1,52.7482,-0.737998,
0,1,61.101,-0.678705,
0,1,62.6063,-0.643923,
1,0,62.5966,-0.781998,
1,0,69.1415,-0.77671,
1,0,69.2462,-0.614629,
1,0,70.3987,-0.6922,
0,1,74.3327,-0.710563,
1,0,75.6487,-0.723829,
1,0,75.8516,-0.771411,
0,1,350.569,-0.359871,
1,0,350.81,-0.273485,
1,0,352.513,-0.195618,
0,1,352.538,-0.277257,
0,1,353.229,-0.317175,
1,0,354.617,-0.323531,
0,1,355.429,-0.281017,
1,0,355.972,-0.209662,
0,1,356.06,-0.399751,
1,0,357.806,-0.296698,
1,0,359.039,-0.342628,
1,0,0.368752,-0.224402,
1,0,0.398882,-0.395193,
0,1,0.553245,-0.302533,
0,1,1.02504,-0.225946,
0,1,3.87075,-0.315103,
0,1,4.23217,-0.235007,
0,1,4.3678,-0.296366,
0,1,7.39575,-0.191361,
1,0,9.13203,-0.308006,
0,1,9.90764,-0.32873,
0,1,11.1105,-0.404675,
1,0,12.4531,-0.36589,
0,1,12.7515,-0.289811,
0,1,14.0945,-0.345187,
0,1,14.1684,-0.386548,
1,0,14.5586,-0.297494,
0,1,14.7915,-0.348668,
1,0,15.0712,-0.246516,
0,1,16.6174,-0.282466,
1,0,16.8814,-0.226694,
1,0,16.9996,-0.350944,
1,0,18.2842,-0.3662,
0,1,18.4879,-0.193052,
1,0,18.8326,-0.239803,
0,1,19.2203,-0.397464,
0,1,19.4568,-0.34081,
1,0,20.0643,-0.33328,
0,1,20.6241,-0.347781,
0,1,21.2754,-0.408678,
1,0,21.481,-0.274423,
0,1,24.9791,-0.254759,
0,1,25.092,-0.228439,
1,0,25.1978,-0.21828,
0,1,25.3264,-0.209244,
0,1,27.1324,-0.37511,
1,0,29.0376,-0.27104,
0,1,29.2563,-0.279004,
